sortnum,lat, lng
264,37.6076286,127.1054997
265,37.607529,127.1055311
266,37.6074299,127.1055811
267,37.6073626,127.10566960000006
268,37.6072763,127.1056228
269,37.6071873,127.1055708
270,37.6070781,127.1054954
271,37.606969,127.10558459999991
272,37.6068601,127.10564039999996
273,37.6068003,127.10572760000002
274,37.6066996,127.1057164
275,37.6065995,127.10575990000008
276,37.6065054,127.10580329999992
277,37.6063893,127.10575160000008
278,37.6062982,127.10572860000002
279,37.6061992,127.1057753
280,37.6061264,127.1058551
281,37.6060149,127.10593429999994
282,37.6061041,127.105904
283,37.605877,127.10597869999992
284,37.6057861,127.10600980000004
285,37.6057253,127.1060999
286,37.6057241,127.10623869999996
287,37.6058172,127.10624529999996
288,37.6058552,127.1063792
289,37.6059475,127.10642929999996
290,37.6059565,127.10654969999996
291,37.6060009,127.10666220000007
292,37.6059231,127.10675049999998
293,37.6059407,127.10687899999994
294,37.6058941,127.10697959999992
295,37.6059366,127.10709240000006
296,37.6059951,127.10717969999996
297,37.6060684,127.107261
298,37.605936,127.10731110000006
299,37.6059843,127.1074215
300,37.6060084,127.1075412
301,37.6060664,127.10763610000004
302,37.6061116,127.10774620000008
303,37.6061295,127.1078586
304,37.6060902,127.10797679999996
305,37.606136,127.10807939999997
306,37.6060817,127.1081699
307,37.6059905,127.10825679999994
308,37.6059013,127.10829119999994
309,37.6058219,127.10834769999995
310,37.6057282,127.10838130000002
311,37.6056555,127.10845040000004
312,37.6055963,127.10856289999992
313,37.6056519,127.10866770000008
314,37.6056665,127.10879139999996
315,37.6057014,127.10890440000004
316,37.6057186,127.10903889999996
317,37.6057561,127.10915939999995
318,37.6058174,127.10924599999998
319,37.6058372,127.10938280000003
320,37.6058655,127.10949559999996
321,37.6058736,127.10961109999994
322,37.6059295,127.1097105
323,37.6058248,127.10976729999992
324,37.6058401,127.10988659999998
325,37.605748,127.10993280000002
326,37.6056437,127.10993840000005
327,37.6055565,127.10990600000002
328,37.6054579,127.10987590000002
329,37.6053667,127.10981560000003
330,37.6052625,127.10982330000002
331,37.6051604,127.10980189999998
332,37.6050568,127.10986430000004
333,37.6049647,127.10990349999996
334,37.6048592,127.10991349999996
335,37.6047673,127.10990259999994
336,37.6046787,127.1098492
337,37.6046341,127.10974910000004
338,37.6045617,127.1096566
339,37.6044837,127.1095934
340,37.6044014,127.1096447
341,37.6043019,127.10970270000008
342,37.6042125,127.1097704
343,37.6041252,127.10982079999997
344,37.6040568,127.1099183
345,37.6040106,127.11001940000006
346,37.6039485,127.11011359999998
347,37.6038907,127.1102168
348,37.6038288,127.11029989999996
349,37.6037943,127.11041079999995
350,37.6037746,127.11052189999998
351,37.6037406,127.11063809999996
352,37.6036874,127.11073970000008
353,37.603617,127.1108196
354,37.60355,127.110949
355,37.6034453,127.11095279999996
356,37.603375,127.11103550000009
357,37.6033117,127.1111323
358,37.6033319,127.11125160000006
359,37.6033437,127.11137689999998
360,37.6032804,127.1114672
361,37.6031776,127.11147540000002
362,37.603072,127.11146209999993
363,37.6029747,127.11145379999994
364,37.6028847,127.11147970000002
365,37.6027956,127.11154340000007
366,37.6027343,127.1116488
367,37.602665,127.1117392
368,37.602573,127.11181280000004
369,37.6025206,127.11171379999996
370,37.6024526,127.11161549999996
371,37.6023931,127.11152349999998
372,37.6023603,127.11141399999995
373,37.6022753,127.1113686
374,37.6022075,127.11128840000003
375,37.6021453,127.11138570000004
376,37.602051,127.11136280000004
377,37.6019778,127.11143449999996
378,37.6018886,127.11147299999992
379,37.6018228,127.11155150000002
380,37.6017087,127.11153820000004
381,37.6016162,127.1115774
382,37.6015132,127.1115701
383,37.6014189,127.11155940000005
384,37.6013295,127.11153360000004
385,37.6012285,127.11150840000003
386,37.6011287,127.11149090000004
387,37.6010384,127.1114496
388,37.6009622,127.11138170000004
389,37.6009154,127.11126460000004
390,37.6008572,127.11116600000004
391,37.600829,127.11105450000002
392,37.6007456,127.11097610000002
393,37.6006843,127.11086339999996
394,37.6006102,127.11077840000009
395,37.6006683,127.11066900000004
396,37.6006409,127.11053370000002
397,37.6006118,127.11041090000003
398,37.6005863,127.11030040000004
399,37.6005856,127.11018079999997
400,37.6005724,127.11006780000002
401,37.6005622,127.10995149999997
402,37.6005615,127.10983599999996
403,37.6005441,127.10971629999996
404,37.6005782,127.10958519999996
405,37.6005958,127.10946669999998
406,37.6005859,127.10935369999991
407,37.6005807,127.10922490000009
408,37.6005802,127.10909919999996
409,37.6005682,127.10898410000004
410,37.6005847,127.1088558
411,37.6005911,127.1087195
412,37.6006032,127.10859890000006
413,37.6005875,127.10846889999992
414,37.6004812,127.1084982
415,37.6003733,127.10854130000008
416,37.6002806,127.10855370000002
417,37.6002289,127.10866950000002
418,37.6003163,127.1087245
419,37.6003423,127.10884169999996
420,37.6003632,127.10897269999998
421,37.6003986,127.10909579999998
422,37.6002966,127.10920540000006
423,37.6002676,127.10931630000005
424,37.6002472,127.1094286
425,37.6002622,127.1095808
426,37.6002436,127.1096956
427,37.6002809,127.10980740000002
428,37.600211,127.1099014
429,37.6002416,127.11002000000008
430,37.6002602,127.11015050000005
431,37.6002283,127.1102674
432,37.6001901,127.1103822
433,37.6001625,127.11049630000002
434,37.6001097,127.11059720000004
435,37.6000542,127.1106985
436,37.5999994,127.11079610000002
437,37.5999199,127.11087680000004
438,37.5998242,127.11093800000005
439,37.5997614,127.11102959999994
440,37.5996914,127.11110929999997
441,37.5995979,127.11113580000006
442,37.599492,127.1111353
443,37.5993951,127.11110759999995
444,37.5993031,127.111129
445,37.5992075,127.11111649999998
446,37.5991064,127.11110529999996
447,37.5990083,127.11112730000002
448,37.5989104,127.1111644
449,37.598805,127.1111836
450,37.5987679,127.11129019999998
451,37.5987414,127.1114063
452,37.5987362,127.1115267
453,37.5987807,127.111631
454,37.598783,127.11174789999995
455,37.5988001,127.1118609
456,37.5987859,127.1119857
457,37.5987389,127.1120843
458,37.5986782,127.11216979999996
459,37.5986313,127.11229100000004
460,37.5985778,127.11238379999998
461,37.5985229,127.11248509999996
462,37.5984413,127.11256920000004
463,37.5985318,127.11258870000006
464,37.5984696,127.1127209
465,37.5983968,127.11284439999996
466,37.59849,127.11289110000008
467,37.5985717,127.1129466
468,37.5985751,127.11306839999996
469,37.5985342,127.11317940000004
470,37.5986187,127.11324130000004
471,37.5986046,127.1133555
472,37.5986057,127.11347560000002
473,37.5986297,127.1136034
474,37.5986865,127.11372359999996
475,37.598736,127.11382249999996
476,37.5987014,127.11392869999996
477,37.5987492,127.1140527
478,37.5987697,127.11416380000004
479,37.5987185,127.11426949999998
480,37.5986284,127.11431849999995
481,37.5985367,127.11436479999998
482,37.5984734,127.11444959999994
483,37.59842,127.11454750000009
484,37.5984111,127.11457700000004
485,37.5983193,127.1146268
486,37.5982458,127.11471340000004
487,37.5981545,127.1147681
488,37.5980943,127.11485429999992
489,37.5980319,127.11493769999991
490,37.5979451,127.1149901
491,37.5978529,127.11499849999996
492,37.5977439,127.1149957
493,37.5976533,127.1150199
494,37.5975797,127.1149471
495,37.5974944,127.1148988
496,37.5974867,127.11478339999996
497,37.5974996,127.11466659999996
498,37.5974998,127.11453670000004
499,37.5974963,127.1144094
500,37.5974697,127.1142777
501,37.59745,127.11416699999997
502,37.597387,127.1140755
503,37.5973068,127.11401690000002
504,37.5972252,127.1139673
505,37.5971286,127.1139802
506,37.5970386,127.11400709999998
507,37.596946,127.11396949999994
508,37.5968554,127.11398269999997
509,37.596764,127.11396590000004
510,37.5966784,127.11389310000004
511,37.5966145,127.11380600000008
512,37.5965345,127.11372440000002
513,37.5964835,127.11360360000003
514,37.5964562,127.1134823
515,37.5964508,127.11336400000005
516,37.5963969,127.11326759999996
517,37.5963605,127.11313530000008
518,37.5963147,127.11303250000005
519,37.5962449,127.11295530000008
520,37.5961508,127.1129363
521,37.5961255,127.11282389999997
522,37.5960487,127.1127014
523,37.5960096,127.11258859999998
524,37.5959879,127.11246670000004
525,37.5959187,127.1123705
526,37.5958288,127.11238330000003
527,37.5957959,127.11227359999998
528,37.5957467,127.1121726
529,37.5956742,127.11207409999996
530,37.5956141,127.11197429999991
531,37.5955655,127.11187410000002
532,37.5955022,127.1117832
533,37.59544,127.1116763
534,37.5953931,127.1115737
535,37.5953191,127.11150569999997
536,37.5952811,127.11138949999996
537,37.5952778,127.11125889999994
538,37.5952845,127.11112720000006
539,37.5952415,127.11101280000004
540,37.5951627,127.1109245
541,37.5950749,127.110954
542,37.5949832,127.11090509999995
543,37.594884,127.11091880000004
544,37.594792,127.11088389999998
545,37.5947051,127.11081979999994
546,37.5946252,127.11075589999996
547,37.5945558,127.11066970000002
548,37.5944578,127.1106512
549,37.5943656,127.11059969999997
550,37.5942896,127.11049909999996
551,37.5942125,127.11043029999996
552,37.5941178,127.1103796
553,37.5940371,127.11032190000005
554,37.5939379,127.11029439999992
555,37.5938507,127.11024079999991
556,37.5937736,127.11016059999996
557,37.5936953,127.11008590000006
558,37.5935951,127.11003800000005
559,37.5935039,127.1100543
560,37.5934148,127.1100116
561,37.593366,127.10990360000004
562,37.5932894,127.10984359999998
563,37.5932084,127.1097903
564,37.593112,127.10976959999994
565,37.593019,127.10973660000002
566,37.5929275,127.10969810000006
567,37.5928408,127.10965680000004
568,37.5927522,127.10961500000008
569,37.5926933,127.10952610000004
570,37.5926051,127.10947120000004
571,37.5925048,127.10944930000004
572,37.5924044,127.10943279999992
573,37.5923041,127.1094223
574,37.59224,127.10933850000004
575,37.5921606,127.1092529
576,37.5920758,127.1092135
577,37.5919833,127.10917799999991
578,37.5918997,127.10912910000002
579,37.591804,127.10911149999993
580,37.5917191,127.10906279999996
581,37.5916211,127.1090239
582,37.5915355,127.10895470000004
583,37.5914406,127.10892890000002
584,37.5913557,127.10888019999992
585,37.5912783,127.10895299999991
586,37.5911885,127.1089078
587,37.5910865,127.10893940000004
588,37.5909987,127.10890589999995
589,37.5909156,127.10884140000007
590,37.5908249,127.10877770000002
591,37.5907317,127.10875799999997
592,37.5906433,127.10871109999994
593,37.5905409,127.10872870000004
594,37.5904497,127.1086679
595,37.5903644,127.10862210000003
596,37.5902826,127.10855220000008
597,37.5901904,127.10848609999994
598,37.5901022,127.108382
599,37.5900207,127.10831469999994
600,37.5899213,127.10829160000004
601,37.5898245,127.10822200000008
602,37.5897668,127.10813210000003
603,37.589676,127.10807390000002
604,37.5895902,127.10797789999992
605,37.5894972,127.10797359999992
606,37.5894271,127.10789709999996
607,37.5893471,127.1078384
608,37.5892559,127.10780269999998
609,37.5891783,127.1077411
610,37.5891334,127.10763229999998
611,37.5890728,127.1075419
612,37.588992,127.107481
613,37.5889408,127.1073636
614,37.5888971,127.1072501
615,37.5888492,127.107118
616,37.5887416,127.10709169999996
617,37.5887363,127.10697670000002
618,37.5886269,127.10702549999996
619,37.5885361,127.10701640000002
620,37.5884269,127.10703
621,37.5883362,127.10703009999996
622,37.5882449,127.10697070000003
623,37.5881515,127.10695280000004
624,37.5880431,127.10696000000009
625,37.5879516,127.1069748
626,37.5878705,127.1070433
627,37.5878078,127.10713850000002
628,37.5877262,127.10720909999998
629,37.587642,127.10724979999998
630,37.5875479,127.1072742
631,37.5874484,127.10734100000002
632,37.5873623,127.10739660000002
633,37.5872739,127.1074324
634,37.5872132,127.10753060000002
635,37.5871352,127.10759389999998
636,37.5870316,127.1075839
637,37.5869412,127.10754880000002
638,37.5868495,127.10753190000004
639,37.5867609,127.10758409999994
640,37.5866682,127.1075796
641,37.5865819,127.10753249999992
642,37.5864851,127.10750210000003
643,37.5863903,127.10751519999997
644,37.5862973,127.10749250000003
645,37.5861966,127.10748260000004
646,37.586103,127.10743939999998
647,37.586016,127.107395
648,37.5859182,127.1073414
649,37.585873,127.10723310000004
650,37.5857957,127.10717090000004
651,37.5856937,127.10723069999996
652,37.5855918,127.10721519999991
653,37.5855043,127.1072494
654,37.5854176,127.10730480000008
655,37.5853371,127.10723589999998
656,37.5852431,127.10721660000002
657,37.5851545,127.10718480000004
658,37.5850719,127.10713899999996
659,37.5849962,127.10707320000006
660,37.5849005,127.10701519999998
661,37.5848319,127.10692130000008
662,37.5847499,127.10684860000003
663,37.584658,127.10681239999997
664,37.5845629,127.10677550000004
665,37.5844951,127.1066958
666,37.5844103,127.10664640000005
667,37.5843208,127.10660389999998
668,37.5842357,127.1065658
669,37.5841826,127.10646900000006
670,37.5841082,127.10639420000008
671,37.5841093,127.10626860000002
672,37.5840244,127.1062048
673,37.5839334,127.1061591
674,37.5838592,127.10607819999996
675,37.5838157,127.10597699999994
676,37.5837482,127.10588210000004
677,37.5836764,127.1057952
678,37.5835969,127.10571759999992
679,37.5835343,127.10563520000004
680,37.5834899,127.10553430000004
681,37.5834663,127.1054196
682,37.5835014,127.10530970000002
683,37.5834776,127.10519640000008
684,37.5834909,127.10507759999996
685,37.5834327,127.1049752
686,37.5833804,127.1048826
687,37.5833269,127.10478779999994
688,37.5832655,127.1047036
689,37.5832132,127.10460539999995
690,37.5831493,127.1045044
691,37.5830753,127.1043902
692,37.5830344,127.10427090000007
693,37.5829951,127.10416469999996
694,37.5829289,127.1040746
695,37.5829276,127.10396089999996
696,37.5828831,127.10385380000002
697,37.5828551,127.10372299999996
698,37.5828178,127.1035988
699,37.5828239,127.1034843
700,37.5827931,127.10337579999998
701,37.5827122,127.10332319999998
702,37.5825992,127.10332549999998
703,37.5824945,127.10329279999996
704,37.5824043,127.103246
705,37.5823228,127.10319660000005
706,37.5822288,127.10315809999996
707,37.5821327,127.1031474
708,37.5820439,127.10310170000002
709,37.5819669,127.10303369999995
710,37.5818881,127.1029522
711,37.5818136,127.10288650000008
712,37.5817528,127.1027884
713,37.5816904,127.10269670000002
714,37.5816003,127.102671
715,37.5814979,127.1027242
716,37.5814015,127.10273630000006
717,37.5812933,127.10275690000005
718,37.5811944,127.1027593
719,37.5811132,127.10280899999998
720,37.5810212,127.10284109999998
721,37.5809188,127.1028718
722,37.5808226,127.10289250000004
723,37.5807311,127.1028642
724,37.5806385,127.1028172
725,37.5805467,127.10280480000006
726,37.5804516,127.10278110000002
727,37.5803619,127.10279349999996
728,37.5802879,127.1027206
729,37.5801948,127.10269169999992
730,37.5800886,127.10269549999998
731,37.579991,127.10271749999993
732,37.5798858,127.10271749999993
733,37.5797851,127.1027272
734,37.5796848,127.10276850000002
735,37.5796778,127.10288430000004
736,37.5796215,127.10298390000004
737,37.5795742,127.10310060000006
738,37.5794669,127.10314440000002
739,37.5793698,127.10323189999995
740,37.5792692,127.10327430000008
741,37.5791785,127.103247
742,37.5790771,127.10325319999993
743,37.5789872,127.10322429999997
744,37.5788809,127.10319030000004
745,37.578808,127.10309940000002
746,37.5786996,127.10316950000004
747,37.5787586,127.1030803
748,37.5786666,127.10310559999994
749,37.5786839,127.10298999999998
750,37.578767,127.10303980000003
751,37.5786665,127.10302230000002
752,37.578595,127.10293780000006
753,37.5785022,127.10290110000004
754,37.578461,127.10278760000006
755,37.578406,127.10269489999996
756,37.5783375,127.10260560000006
757,37.5782605,127.10254299999995
758,37.5781776,127.10249739999996
759,37.5780865,127.10248490000004
760,37.5779977,127.1024135
761,37.577939,127.10232440000004
762,37.5778426,127.10228789999996
763,37.5777875,127.1021915
764,37.5776922,127.1021541
765,37.5776031,127.102125
766,37.5775195,127.1020754
767,37.5774259,127.1020598
768,37.5773366,127.1020896
769,37.5772426,127.10211000000004
770,37.5771926,127.10200880000002
771,37.5771094,127.1019549
772,37.5770318,127.10188889999996
773,37.5769395,127.1018696
774,37.5768573,127.10180430000004
775,37.5767471,127.10179790000008
776,37.5766651,127.10174240000003
777,37.5765927,127.10167180000008
778,37.5764954,127.10168479999992
779,37.5764652,127.10156600000003
780,37.5763906,127.10148660000004
781,37.5763033,127.10145590000002
782,37.5762282,127.1013921
783,37.5761313,127.10139400000004
784,37.5760449,127.10133930000006
785,37.5760079,127.10123069999996
786,37.5759256,127.1011747
787,37.5758304,127.1011906
788,37.5757561,127.1011191
789,37.5756725,127.10107199999992
790,37.5755811,127.101095
791,37.5754917,127.10111759999997
792,37.5753844,127.10111419999998
793,37.5752981,127.1011532
794,37.5752031,127.1012088
795,37.5751004,127.10123769999996
796,37.5749918,127.1012654
797,37.57489,127.10125719999996
798,37.5747911,127.10123520000002
799,37.5746885,127.10123950000002
800,37.5745934,127.10122619999991
801,37.5745053,127.1011628
802,37.5744049,127.10112320000007
803,37.5743261,127.1010463
804,37.5742454,127.10098440000002
805,37.5741604,127.10093000000006
806,37.5740641,127.10092429999996
807,37.5739692,127.10093890000007
808,37.5738791,127.1009871
809,37.5737903,127.1010139
810,37.5737011,127.1009729
811,37.5735998,127.10098590000008
812,37.5734991,127.10094849999996
813,37.5734365,127.10086130000002
814,37.5733998,127.1007558
815,37.5733405,127.10064910000006
816,37.5732878,127.100552
817,37.5732253,127.1004643
818,37.5731481,127.10038889999998
819,37.573088,127.10029459999998
820,37.5730092,127.10020239999994
821,37.5729595,127.10007040000004
822,37.5729003,127.09997900000008
823,37.5728294,127.0998995
824,37.5727875,127.0997959
825,37.572752,127.09968920000006
826,37.5726839,127.09960449999994
827,37.5726066,127.09953369999994
828,37.5725638,127.099427
829,37.5725622,127.09930429999996
830,37.5725617,127.0991752
831,37.5725561,127.09903680000002
832,37.5725409,127.09889520000002
833,37.5725554,127.09877159999996
834,37.5725391,127.09865650000006
835,37.5724899,127.09854999999992
836,37.5724408,127.0984522
837,37.5723784,127.09835769999997
838,37.5722992,127.0982967
839,37.5722346,127.09819670000002
840,37.5721762,127.09810360000006
841,37.572094,127.0980399
842,37.5720215,127.09795839999992
843,37.5719703,127.0978536
844,37.5719314,127.09775100000002
845,37.5719073,127.09763729999996
846,37.5718827,127.09752419999997
847,37.5718369,127.09741699999996
848,37.5717751,127.09732140000006
849,37.5717017,127.09724570000004
850,37.571644,127.0971535
851,37.5715861,127.0970598
852,37.5715681,127.0969288
853,37.5715065,127.09683330000009
854,37.5714347,127.09675519999996
855,37.571374,127.0966495
856,37.5713138,127.09656229999996
857,37.5712568,127.09646440000006
858,37.571205,127.0963709
859,37.5711517,127.09627239999998
860,37.5711193,127.09615810000004
861,37.5711464,127.09604639999998
862,37.5711082,127.0959378
863,37.5711486,127.09583499999997
864,37.5711013,127.09573640000008
865,37.5711868,127.09568769999998
866,37.5710895,127.0957181
867,37.5710677,127.0958422
868,37.5711267,127.0959375
869,37.571081,127.09603530000004
870,37.5710803,127.09615380000002
871,37.5711071,127.0962627
872,37.5711646,127.09635849999997
873,37.5712234,127.09645950000004
874,37.5712812,127.0965668
875,37.571346,127.0966644
876,37.571381,127.09677929999998
877,37.571453,127.0968712
878,37.5715038,127.09696830000009
879,37.57159,127.0970281
880,37.571664,127.09710889999997
881,37.5716938,127.09722009999996
882,37.5717603,127.09730390000004
883,37.5718228,127.0974046
884,37.5718767,127.09750770000004
885,37.5718875,127.09762060000004
886,37.5718926,127.09773840000004
887,37.571947,127.09783930000005
888,37.5719982,127.09793680000008
889,37.5720102,127.09804970000005
890,37.5720644,127.09814440000002
891,37.5721549,127.09820059999991
892,37.5722281,127.0982801
893,37.5723223,127.09830940000006
894,37.5723791,127.0984012
895,37.5724471,127.0984899
896,37.5725185,127.09856209999998
897,37.5725162,127.0986868
898,37.5725351,127.0988066
899,37.5725376,127.0989297
900,37.5725507,127.09905100000005
901,37.5725293,127.0991722
902,37.5725276,127.09929669999995
903,37.5725328,127.09941609999998
904,37.5725767,127.09951539999996
905,37.5726241,127.09962889999996
906,37.5726805,127.0997198
907,37.5727445,127.09982850000006
908,37.572791,127.09992940000006
909,37.5728478,127.10002559999998
910,37.5729093,127.10011350000002
911,37.5729425,127.1002221
912,37.5730065,127.10031249999996
